run, ts, ppac, f2pl, f3pl, hwtriga, hwtrigb, refp, reft
507, 28012788475, 3672875, 0, 5995, 9752, 36568, 0, 40728
507, 28012952962, 3673153, 0, 5995, 9753, 36570, 0, 40728
507, 28017538398, 3673303, 0, 5995, 9754, 36571, 0, 40729
507, 28017597741, 3673439, 0, 5995, 9755, 36573, 0, 40729
507, 28017689042, 3673613, 0, 5995, 9756, 36576, 0, 40729
507, 28017856747, 3673854, 0, 5995, 9757, 36577, 0, 40729
507, 28017933464, 3674016, 0, 5995, 9758, 36579, 0, 40729
507, 28022557701, 3674290, 0, 5995, 9759, 36580, 0, 40729
507, 28022626262, 3674430, 0, 5995, 9760, 36581, 0, 40729
507, 28022913625, 3674904, 0, 5995, 9761, 36582, 0, 40729
507, 28022976916, 3675034, 0, 5995, 9762, 36585, 0, 40729
507, 28027493297, 3675067, 0, 5995, 9763, 36586, 0, 40729
507, 28027596091, 3675281, 0, 5995, 9764, 36588, 0, 40729
507, 28027786602, 3675604, 0, 5996, 9765, 36590, 0, 40729
507, 28027905826, 3675798, 0, 5996, 9766, 36592, 0, 40729
507, 28032528648, 3676033, 0, 5996, 9767, 36593, 0, 40729
507, 28032605034, 3676208, 0, 5996, 9768, 36594, 0, 40729
507, 28032705377, 3676411, 0, 5996, 9769, 36595, 0, 40729
507, 28032753322, 3676476, 0, 5996, 9770, 36597, 0, 40729
507, 28032854384, 3676611, 0, 5996, 9771, 36598, 0, 40729
507, 28032921047, 3676733, 0, 5997, 9772, 36599, 0, 40729
507, 28034675161, 3676834, 0, 5998, 9773, 36601, 0, 40729
507, 28037500929, 3676860, 0, 5998, 9774, 36601, 1, 40729
507, 28037636685, 3677137, 0, 5998, 9775, 36602, 0, 40729
507, 28037698332, 3677239, 0, 5999, 9776, 36603, 0, 40729
507, 28037837360, 3677446, 0, 5999, 9777, 36604, 0, 40729
507, 28037896913, 3677560, 0, 5999, 9778, 36606, 0, 40729
507, 28042549001, 3677837, 0, 5999, 9779, 36608, 0, 40729
507, 28042644708, 3678022, 0, 5999, 9780, 36609, 0, 40729
507, 28042709545, 3678135, 0, 5999, 9781, 36610, 0, 40729
507, 28042947191, 3678505, 0, 5999, 9782, 36611, 0, 40729
507, 28047495879, 3678603, 0, 5999, 9783, 36613, 0, 40729
507, 28047549924, 3678710, 0, 6000, 9784, 36615, 0, 40729
507, 28047688100, 3678959, 0, 6000, 9785, 36617, 0, 40729
507, 28047793740, 3679107, 0, 6001, 9786, 36618, 0, 40729
507, 28047856495, 3679205, 0, 6001, 9787, 36620, 0, 40729
507, 28047910625, 3679288, 0, 6002, 9788, 36624, 0, 40729
507, 28052501188, 3679460, 0, 6002, 9789, 36626, 0, 40729
507, 28052786190, 3679958, 0, 6002, 9790, 36628, 0, 40729
507, 28052873156, 3680101, 0, 6002, 9791, 36631, 0, 40729
507, 28052966791, 3680272, 0, 6003, 9792, 36636, 0, 40729
507, 28057503699, 3680351, 0, 6003, 9793, 36637, 0, 40729
507, 28057572122, 3680484, 0, 6003, 9794, 36638, 0, 40729
507, 28057652545, 3680625, 0, 6003, 9795, 36639, 0, 40729
507, 28057789533, 3680823, 0, 6005, 9796, 36643, 0, 40729
507, 28057898655, 3681000, 0, 6005, 9797, 36646, 0, 40729
507, 28062517564, 3681214, 0, 6005, 9798, 36648, 0, 40729
507, 28062607795, 3681390, 0, 6006, 9799, 36653, 0, 40729
507, 28062686655, 3681525, 0, 6006, 9800, 36657, 0, 40729
507, 28067502824, 3682037, 0, 6007, 9801, 36661, 0, 40729
507, 28067556689, 3682155, 0, 6007, 9802, 36664, 0, 40729
507, 28067615744, 3682288, 0, 6007, 9803, 36666, 0, 40729
507, 28067744024, 3682490, 0, 6007, 9804, 36668, 0, 40729
507, 28067871060, 3682667, 0, 6007, 9805, 36670, 0, 40729
507, 28072502775, 3682933, 0, 6007, 9806, 36673, 0, 40729
507, 28072583783, 3683106, 0, 6008, 9807, 36675, 0, 40729
507, 28072707649, 3683341, 0, 6008, 9808, 36676, 0, 40729
507, 28072855091, 3683546, 0, 6008, 9809, 36677, 0, 40729
507, 28072913294, 3683667, 0, 6009, 9810, 36679, 0, 40729
507, 28077592178, 3684030, 0, 6009, 9811, 36682, 0, 40729
507, 28077650443, 3684137, 0, 6009, 9812, 36683, 0, 40729
507, 28077728250, 3684250, 0, 6010, 9813, 36684, 0, 40729
507, 28077853826, 3684428, 0, 6010, 9814, 36686, 0, 40729
507, 28077906067, 3684555, 0, 6010, 9815, 36687, 0, 40729
507, 28077970582, 3684670, 0, 6010, 9816, 36688, 0, 40729
507, 28082536344, 3684793, 0, 6010, 9817, 36689, 0, 40729
507, 28082745411, 3685183, 0, 6010, 9818, 36690, 0, 40729
507, 28082802184, 3685251, 0, 6010, 9819, 36692, 0, 40729
507, 28082859911, 3685338, 0, 6011, 9820, 36693, 0, 40729
507, 28082941972, 3685484, 0, 6011, 9821, 36695, 0, 40729
507, 28087499210, 3685594, 0, 6012, 9822, 36696, 0, 40729
507, 28087705893, 3686017, 0, 6012, 9823, 36699, 0, 40729
507, 28087930517, 3686328, 0, 6013, 9824, 36701, 0, 40729
507, 28092488179, 3686441, 0, 6013, 9825, 36705, 0, 40729
507, 28092569342, 3686622, 0, 6013, 9826, 36707, 0, 40729
507, 28092690082, 3686850, 0, 6014, 9827, 36709, 0, 40729
507, 28092765899, 3686971, 0, 6014, 9828, 36710, 0, 40729
507, 28092815904, 3687036, 0, 6014, 9829, 36711, 0, 40729
507, 28092908972, 3687204, 0, 6014, 9830, 36712, 0, 40729
507, 28097527812, 3687425, 0, 6014, 9831, 36715, 0, 40729
507, 28097707493, 3687771, 0, 6015, 9832, 36716, 0, 40729
507, 28097763886, 3687824, 0, 6015, 9833, 36717, 0, 40729
507, 28097902496, 3688047, 0, 6016, 9834, 36718, 0, 40729
507, 28102489741, 3688233, 0, 6016, 9835, 36720, 0, 40729
507, 28102584826, 3688432, 0, 6016, 9836, 36722, 0, 40729
507, 28102641149, 3688547, 0, 6016, 9837, 36724, 0, 40729
507, 28102829188, 3688819, 0, 6017, 9838, 36725, 0, 40729
507, 28102896463, 3688940, 0, 6017, 9839, 36727, 0, 40729
507, 28107504124, 3689143, 0, 6019, 9840, 36730, 0, 40729
507, 28107678885, 3689511, 0, 6019, 9841, 36733, 0, 40729
507, 28107733454, 3689593, 0, 6019, 9842, 36735, 0, 40729
507, 28107794425, 3689659, 0, 6019, 9843, 36736, 0, 40729
507, 28107906238, 3689856, 0, 6020, 9844, 36737, 0, 40729
507, 28112526063, 3690089, 0, 6021, 9845, 36740, 0, 40729
507, 28112588226, 3690220, 0, 6021, 9846, 36742, 0, 40729
507, 28112666091, 3690377, 0, 6022, 9847, 36745, 0, 40729
507, 28112727052, 3690478, 0, 6022, 9848, 36746, 0, 40729
507, 28112793475, 3690560, 0, 6022, 9849, 36747, 0, 40729
507, 28112869115, 3690667, 0, 6022, 9850, 36749, 0, 40729
507, 28112945214, 3690806, 0, 6023, 9851, 36753, 0, 40729
507, 28117508384, 3690918, 0, 6024, 9852, 36756, 0, 40730
507, 28117610105, 3691135, 0, 6025, 9853, 36759, 0, 40730
507, 28117756986, 3691361, 0, 6025, 9854, 36764, 0, 40730
507, 28117869012, 3691503, 0, 6025, 9855, 36765, 0, 40730
507, 28117943611, 3691626, 0, 6026, 9856, 36769, 0, 40730
507, 28122513569, 3691758, 0, 6026, 9857, 36770, 0, 40730
507, 28122595524, 3691942, 0, 6026, 9858, 36772, 0, 40730
507, 28122902305, 3692443, 0, 6026, 9859, 36775, 0, 40730
507, 28122978096, 3692569, 0, 6028, 9860, 36778, 0, 40730
507, 28127544882, 3692726, 0, 6028, 9861, 36779, 0, 40730
507, 28127825081, 3693211, 0, 6029, 9862, 36782, 0, 40730
507, 28127890590, 3693328, 0, 6029, 9863, 36785, 0, 40730
507, 28132488940, 3693509, 0, 6029, 9864, 36788, 0, 40730
507, 28132555371, 3693637, 0, 6029, 9865, 36789, 0, 40730
507, 28132737426, 3693975, 0, 6029, 9866, 36791, 0, 40730
507, 28132878154, 3694187, 0, 6029, 9867, 36792, 0, 40730
507, 28134675160, 3694360, 0, 6029, 9868, 36795, 0, 40730
507, 28137536704, 3694465, 0, 6030, 9869, 36795, 1, 40730
507, 28137628567, 3694664, 0, 6030, 9870, 36798, 0, 40730
507, 28137696154, 3694785, 0, 6030, 9871, 36799, 0, 40730
507, 28137771228, 3694886, 0, 6031, 9872, 36801, 0, 40730
507, 28137972517, 3695220, 0, 6032, 9873, 36802, 0, 40730
507, 28142487744, 3695247, 0, 6033, 9874, 36803, 0, 40730
507, 28142551667, 3695389, 0, 6034, 9875, 36806, 0, 40730
507, 28142733374, 3695731, 0, 6034, 9876, 36808, 0, 40730
507, 28142952337, 3696049, 0, 6034, 9877, 36809, 0, 40730
507, 28147496389, 3696123, 0, 6035, 9878, 36810, 0, 40730
507, 28147595825, 3696330, 0, 6035, 9879, 36811, 0, 40730
507, 28147698658, 3696533, 0, 6035, 9880, 36814, 0, 40730
507, 28147769375, 3696636, 0, 6036, 9881, 36815, 0, 40730
507, 28147926304, 3696917, 0, 6036, 9882, 36816, 0, 40730
507, 28152677105, 3697414, 0, 6036, 9883, 36819, 0, 40730
507, 28152772312, 3697566, 0, 6036, 9884, 36821, 0, 40730
507, 28152970480, 3697877, 0, 6037, 9885, 36823, 0, 40730
507, 28157898449, 3698608, 0, 6038, 9886, 36824, 0, 40730
507, 28162502894, 3698809, 0, 6038, 9887, 36829, 0, 40730
507, 28162562211, 3698926, 0, 6038, 9888, 36830, 0, 40730
507, 28162622304, 3699049, 0, 6039, 9889, 36832, 0, 40730
507, 28162677335, 3699150, 0, 6039, 9890, 36834, 0, 40730
507, 28162902000, 3699500, 0, 6040, 9891, 36835, 0, 40730
507, 28162963127, 3699634, 0, 6040, 9892, 36836, 0, 40730
507, 28167570578, 3699852, 0, 6040, 9893, 36838, 0, 40730
507, 28167689366, 3700082, 0, 6041, 9894, 36841, 0, 40730
507, 28167781011, 3700210, 0, 6041, 9895, 36844, 0, 40730
507, 28167864397, 3700325, 0, 6041, 9896, 36845, 0, 40730
507, 28172496620, 3700583, 0, 6041, 9897, 36849, 0, 40730
507, 28172581117, 3700754, 0, 6042, 9898, 36852, 0, 40730
507, 28172638534, 3700875, 0, 6043, 9899, 36856, 0, 40730
507, 28172705071, 3700995, 0, 6043, 9900, 36857, 0, 40730
507, 28172909320, 3701324, 0, 6043, 9901, 36858, 0, 40730
507, 28177517991, 3701527, 0, 6043, 9902, 36861, 0, 40730
507, 28177678675, 3701842, 0, 6043, 9903, 36866, 0, 40730
507, 28177782323, 3701984, 0, 6043, 9904, 36867, 0, 40730
507, 28182537516, 3702459, 0, 6043, 9905, 36869, 0, 40730
507, 28182592275, 3702580, 0, 6043, 9906, 36870, 0, 40730
507, 28182659654, 3702712, 0, 6043, 9907, 36874, 0, 40730
507, 28182788116, 3702903, 0, 6044, 9908, 36878, 0, 40730
507, 28187490526, 3703253, 0, 6044, 9909, 36881, 0, 40730
507, 28187571928, 3703410, 0, 6044, 9910, 36882, 0, 40730
507, 28187634769, 3703547, 0, 6044, 9911, 36884, 0, 40730
507, 28187729198, 3703708, 0, 6044, 9912, 36885, 0, 40730
507, 28187929163, 3704034, 0, 6044, 9913, 36887, 0, 40730
507, 28192499303, 3704153, 0, 6044, 9914, 36889, 0, 40730
507, 28192650802, 3704475, 0, 6044, 9915, 36891, 0, 40730
507, 28192833003, 3704752, 0, 6044, 9916, 36892, 0, 40730
507, 28192907474, 3704889, 0, 6045, 9917, 36893, 0, 40730
507, 28192970137, 3705012, 0, 6045, 9918, 36895, 0, 40730
507, 28197552625, 3705182, 0, 6045, 9919, 36896, 0, 40730
507, 28197625378, 3705336, 0, 6045, 9920, 36897, 0, 40730
507, 28197744970, 3705541, 0, 6045, 9921, 36899, 0, 40730
507, 28197811641, 3705613, 0, 6045, 9922, 36900, 0, 40730
507, 28202557748, 3706106, 0, 6045, 9923, 36903, 0, 40730
507, 28202614927, 3706236, 0, 6045, 9924, 36905, 0, 40730
507, 28202702642, 3706385, 0, 6047, 9925, 36907, 0, 40730
507, 28202964169, 3706802, 0, 6048, 9926, 36910, 0, 40730
507, 28207513980, 3706906, 0, 6048, 9927, 36911, 0, 40730
507, 28207567409, 3707030, 0, 6048, 9928, 36912, 0, 40730
507, 28207624500, 3707150, 0, 6048, 9929, 36915, 0, 40730
507, 28207716392, 3707305, 0, 6048, 9930, 36916, 0, 40730
507, 28207857278, 3707507, 0, 6048, 9931, 36917, 0, 40730
507, 28207920623, 3707631, 0, 6048, 9932, 36918, 0, 40730
507, 28212494425, 3707779, 0, 6048, 9933, 36920, 0, 40730
507, 28212718813, 3708188, 0, 6049, 9934, 36923, 0, 40730
507, 28212932476, 3708523, 0, 6049, 9935, 36924, 0, 40730
507, 28217487438, 3708638, 0, 6049, 9936, 36925, 0, 40731
507, 28217551699, 3708764, 0, 6051, 9937, 36929, 0, 40731
507, 28217604190, 3708884, 0, 6051, 9938, 36931, 0, 40731
507, 28217734182, 3709106, 0, 6051, 9939, 36932, 0, 40731
507, 28217821759, 3709207, 0, 6051, 9940, 36933, 0, 40731
507, 28217883928, 3709331, 0, 6051, 9941, 36936, 0, 40731
507, 28217940357, 3709447, 0, 6051, 9942, 36939, 0, 40731
507, 28222484021, 3709520, 0, 6052, 9943, 36941, 0, 40731
507, 28222563898, 3709710, 0, 6053, 9944, 36944, 0, 40731
507, 28222630171, 3709851, 0, 6053, 9945, 36945, 0, 40731
507, 28222738237, 3710031, 0, 6054, 9946, 36946, 0, 40731
507, 28222905457, 3710311, 0, 6055, 9947, 36948, 0, 40731
507, 28227571357, 3710657, 0, 6055, 9948, 36950, 0, 40731
507, 28227638444, 3710817, 0, 6055, 9949, 36951, 0, 40731
507, 28227736522, 3710976, 0, 6055, 9950, 36952, 0, 40731
507, 28227803647, 3711056, 0, 6055, 9951, 36953, 0, 40731
507, 28227863510, 3711142, 0, 6055, 9952, 36955, 0, 40731
507, 28227965013, 3711354, 0, 6055, 9953, 36956, 0, 40731
507, 28232536381, 3711503, 0, 6055, 9954, 36957, 0, 40731
507, 28232614316, 3711659, 0, 6055, 9955, 36959, 0, 40731
507, 28232802760, 3711934, 0, 6056, 9956, 36960, 0, 40731
507, 28232873551, 3712054, 0, 6056, 9957, 36962, 0, 40731
507, 28232958680, 3712195, 0, 6056, 9958, 36964, 0, 40731
507, 28234675162, 3712228, 0, 6056, 9959, 36965, 0, 40731
507, 28237499074, 3712271, 0, 6056, 9960, 36965, 1, 40731
507, 28237600581, 3712492, 0, 6058, 9961, 36969, 0, 40731
507, 28237747254, 3712748, 0, 6058, 9962, 36970, 0, 40731
507, 28237899856, 3713000, 0, 6058, 9963, 36972, 0, 40731
507, 28240923249, 3713145, 0, 6058, 9964, 36976, 0, 40731
507, 28242482280, 3713154, 0, 6059, 9965, 36977, 0, 40731
507, 28242672441, 3713572, 0, 6060, 9966, 36979, 0, 40731
507, 28242730696, 3713664, 0, 6060, 9967, 36980, 0, 40731
507, 28242818340, 3713779, 0, 6060, 9968, 36981, 0, 40731
507, 28242894265, 3713916, 0, 6060, 9969, 36984, 0, 40731
507, 28247532102, 3714162, 0, 6061, 9970, 36987, 0, 40731
507, 28247661024, 3714412, 0, 6062, 9971, 36988, 0, 40731
507, 28247828055, 3714667, 0, 6062, 9972, 36990, 0, 40731
507, 28247892654, 3714790, 0, 6062, 9973, 36992, 0, 40731
507, 28252483900, 3714979, 0, 6062, 9974, 36996, 0, 40731
507, 28252570705, 3715152, 0, 6062, 9975, 36997, 0, 40731
507, 28252730492, 3715423, 0, 6062, 9976, 36998, 0, 40731
507, 28252815219, 3715523, 0, 6062, 9977, 36999, 0, 40731
507, 28252933491, 3715739, 0, 6062, 9978, 37001, 0, 40731
507, 28257485945, 3715825, 0, 6062, 9979, 37004, 0, 40731
507, 28257553986, 3715978, 0, 6063, 9980, 37005, 0, 40731
507, 28257635517, 3716145, 0, 6063, 9981, 37006, 0, 40731
507, 28257728943, 3716303, 0, 6063, 9982, 37007, 0, 40731
507, 28257877039, 3716513, 0, 6063, 9983, 37009, 0, 40731
507, 28257950681, 3716652, 0, 6063, 9984, 37013, 0, 40731
507, 28262603050, 3716960, 0, 6063, 9985, 37014, 0, 40731
507, 28262903237, 3717445, 0, 6063, 9986, 37015, 0, 40731
507, 28267480523, 3717594, 0, 6064, 9987, 37018, 0, 40731
507, 28267736549, 3718100, 0, 6065, 9988, 37019, 0, 40731
507, 28267863203, 3718290, 0, 6065, 9989, 37020, 0, 40731
507, 28267963363, 3718503, 0, 6065, 9990, 37022, 0, 40731
507, 28272535309, 3718644, 0, 6065, 9991, 37023, 0, 40731
507, 28272749780, 3719035, 0, 6067, 9992, 37025, 0, 40731
507, 28272815069, 3719117, 0, 6067, 9993, 37028, 0, 40731
507, 28272963989, 3719368, 0, 6067, 9994, 37029, 0, 40731
507, 28277603307, 3719639, 0, 6067, 9995, 37030, 0, 40731
507, 28277688780, 3719812, 0, 6068, 9996, 37031, 0, 40731
507, 28277895167, 3720110, 0, 6069, 9997, 37036, 0, 40731
507, 28277955166, 3720224, 0, 6070, 9998, 37039, 0, 40731
507, 28282524612, 3720355, 0, 6070, 9999, 37040, 0, 40731
507, 28282633194, 3720589, 0, 6070, 10000, 37041, 0, 40731
507, 28282824837, 3720883, 0, 6070, 10001, 37043, 0, 40731
507, 28282897340, 3721031, 0, 6070, 10002, 37044, 0, 40731
507, 28282954547, 3721139, 0, 6070, 10003, 37047, 0, 40731
507, 28287644777, 3721531, 0, 6070, 10004, 37049, 0, 40731
507, 28287703496, 3721643, 0, 6070, 10005, 37050, 0, 40731
507, 28287804328, 3721775, 0, 6070, 10006, 37053, 0, 40731
507, 28287856512, 3721839, 0, 6070, 10007, 37055, 0, 40731
507, 28287936566, 3721985, 0, 6070, 10008, 37056, 0, 40731
507, 28292504400, 3722123, 0, 6071, 10009, 37058, 0, 40731
507, 28292602629, 3722324, 0, 6072, 10010, 37062, 0, 40731
507, 28292789386, 3722635, 0, 6072, 10011, 37064, 0, 40731
507, 28292955335, 3722933, 0, 6072, 10012, 37065, 0, 40731
507, 28297487122, 3723001, 0, 6072, 10013, 37067, 0, 40731
507, 28297689268, 3723388, 0, 6072, 10014, 37069, 0, 40731
507, 28297754109, 3723494, 0, 6072, 10015, 37070, 0, 40731
507, 28297888063, 3723702, 0, 6073, 10016, 37072, 0, 40731
507, 28297956946, 3723851, 0, 6073, 10017, 37074, 0, 40731
507, 28302481709, 3723902, 0, 6073, 10018, 37075, 0, 40731
507, 28302718211, 3724416, 0, 6074, 10019, 37078, 0, 40731
507, 28302797632, 3724512, 0, 6074, 10020, 37079, 0, 40731
507, 28302969127, 3724804, 0, 6075, 10021, 37081, 0, 40731
507, 28307494500, 3724864, 0, 6075, 10022, 37082, 0, 40731
507, 28307631302, 3725157, 0, 6075, 10023, 37087, 0, 40731
507, 28307723440, 3725310, 0, 6076, 10024, 37090, 0, 40731
507, 28307869258, 3725532, 0, 6076, 10025, 37092, 0, 40731
507, 28307922529, 3725635, 0, 6076, 10026, 37093, 0, 40731
507, 28312503099, 3725781, 0, 6076, 10027, 37095, 0, 40731
507, 28312563092, 3725924, 0, 6076, 10028, 37099, 0, 40731
507, 28312632479, 3726071, 0, 6076, 10029, 37102, 0, 40731
507, 28312815560, 3726316, 0, 6076, 10030, 37103, 0, 40731
507, 28312958499, 3726571, 0, 6077, 10031, 37106, 0, 40731
507, 28317499410, 3726649, 0, 6077, 10032, 37107, 0, 40732
507, 28317564517, 3726788, 0, 6077, 10033, 37108, 0, 40732
507, 28317620134, 3726911, 0, 6077, 10034, 37109, 0, 40732
507, 28317725428, 3727085, 0, 6077, 10035, 37111, 0, 40732
507, 28317892937, 3727345, 0, 6077, 10036, 37112, 0, 40732
507, 28322479143, 3727484, 0, 6077, 10037, 37113, 0, 40732
507, 28322575174, 3727672, 0, 6078, 10038, 37114, 0, 40732
507, 28322661442, 3727844, 0, 6078, 10039, 37115, 0, 40732
507, 28322820468, 3728089, 0, 6078, 10040, 37116, 0, 40732
507, 28322942492, 3728282, 0, 6078, 10041, 37117, 0, 40732
507, 28327518712, 3728432, 0, 6078, 10042, 37119, 0, 40732
507, 28327602624, 3728609, 0, 6078, 10043, 37120, 0, 40732
507, 28327799897, 3728957, 0, 6078, 10044, 37122, 0, 40732
507, 28327920599, 3729192, 0, 6078, 10045, 37123, 0, 40732
507, 28332589624, 3729524, 0, 6078, 10046, 37125, 0, 40732
507, 28332688036, 3729703, 0, 6078, 10047, 37127, 0, 40732
507, 28332807878, 3729882, 0, 6079, 10048, 37129, 0, 40732
507, 28332871263, 3729982, 0, 6080, 10049, 37131, 0, 40732
507, 28332928894, 3730091, 0, 6080, 10050, 37134, 0, 40732
507, 28334675162, 3730165, 0, 6080, 10051, 37135, 0, 40732
507, 28337488882, 3730188, 0, 6080, 10052, 37135, 1, 40732
507, 28337553037, 3730320, 0, 6080, 10053, 37137, 0, 40732
507, 28337625754, 3730481, 0, 6081, 10054, 37141, 0, 40732
507, 28337838461, 3730814, 0, 6081, 10055, 37142, 0, 40732
507, 28337971002, 3731088, 0, 6081, 10056, 37143, 0, 40732
507, 28342481447, 3731106, 0, 6081, 10057, 37144, 0, 40732
507, 28342554852, 3731265, 0, 6081, 10058, 37146, 0, 40732
507, 28342635361, 3731433, 0, 6081, 10059, 37148, 0, 40732
507, 28342692492, 3731532, 0, 6081, 10060, 37150, 0, 40732
507, 28342759279, 3731623, 0, 6082, 10061, 37151, 0, 40732
507, 28342951632, 3731976, 0, 6082, 10062, 37152, 0, 40732
507, 28347485245, 3732035, 0, 6082, 10063, 37153, 0, 40732
507, 28347631678, 3732308, 0, 6083, 10064, 37154, 0, 40732
507, 28347781232, 3732544, 0, 6083, 10065, 37157, 0, 40732
507, 28347907046, 3732753, 0, 6083, 10066, 37158, 0, 40732
507, 28347962181, 3732838, 0, 6085, 10067, 37162, 0, 40732
507, 28352497611, 3732900, 0, 6085, 10068, 37163, 0, 40732
507, 28352557020, 3733040, 0, 6086, 10069, 37164, 0, 40732
507, 28352724476, 3733331, 0, 6086, 10070, 37167, 0, 40732
507, 28352832448, 3733481, 0, 6087, 10071, 37170, 0, 40732
507, 28352901269, 3733635, 0, 6087, 10072, 37171, 0, 40732
507, 28352960886, 3733750, 0, 6087, 10073, 37172, 0, 40732
507, 28357536734, 3733902, 0, 6088, 10074, 37174, 0, 40732
507, 28357686703, 3734189, 0, 6088, 10075, 37177, 0, 40732
507, 28357748694, 3734277, 0, 6088, 10076, 37178, 0, 40732
507, 28357836205, 3734396, 0, 6088, 10077, 37180, 0, 40732
507, 28357948183, 3734629, 0, 6090, 10078, 37183, 0, 40732
507, 28362489460, 3734700, 0, 6090, 10079, 37184, 0, 40732
507, 28362587512, 3734889, 0, 6090, 10080, 37186, 0, 40732
507, 28362687569, 3735068, 0, 6090, 10081, 37189, 0, 40732
507, 28362888925, 3735393, 0, 6090, 10082, 37190, 0, 40732
507, 28367484351, 3735580, 0, 6090, 10083, 37191, 0, 40732
507, 28367580755, 3735773, 0, 6090, 10084, 37195, 0, 40732
507, 28367714237, 3736009, 0, 6090, 10085, 37196, 0, 40732
507, 28367778322, 3736071, 0, 6090, 10086, 37197, 0, 40732
507, 28367843617, 3736158, 0, 6090, 10087, 37198, 0, 40732
507, 28367895234, 3736265, 0, 6090, 10088, 37200, 0, 40732
507, 28367951373, 3736374, 0, 6090, 10089, 37201, 0, 40732
507, 28372620766, 3736728, 0, 6090, 10090, 37202, 0, 40732
507, 28372761867, 3736944, 0, 6090, 10091, 37204, 0, 40732
507, 28372828876, 3737030, 0, 6090, 10092, 37207, 0, 40732
507, 28372895205, 3737171, 0, 6090, 10093, 37208, 0, 40732
507, 28377500035, 3737378, 0, 6090, 10094, 37210, 0, 40732
507, 28377758389, 3737859, 0, 6091, 10095, 37216, 0, 40732
507, 28377948762, 3738151, 0, 6091, 10096, 37218, 0, 40732
507, 28382506086, 3738261, 0, 6091, 10097, 37221, 0, 40732
507, 28382870978, 3738920, 0, 6091, 10098, 37223, 0, 40732
507, 28387569468, 3739287, 0, 6091, 10099, 37226, 0, 40732
507, 28387688484, 3739519, 0, 6092, 10100, 37231, 0, 40732
507, 28387783192, 3739652, 0, 6092, 10101, 37233, 0, 40732
507, 28387864291, 3739760, 0, 6092, 10102, 37235, 0, 40732
507, 28387963911, 3739952, 0, 6092, 10103, 37236, 0, 40732
507, 28392510960, 3740053, 0, 6092, 10104, 37237, 0, 40732
507, 28392701259, 3740417, 0, 6093, 10105, 37241, 0, 40732
507, 28392780628, 3740517, 0, 6093, 10106, 37242, 0, 40732
507, 28392893996, 3740719, 0, 6093, 10107, 37244, 0, 40732
507, 28392950937, 3740844, 0, 6094, 10108, 37247, 0, 40732
507, 28397543670, 3741052, 0, 6094, 10109, 37248, 0, 40732
507, 28397697894, 3741369, 0, 6096, 10110, 37252, 0, 40732
507, 28397765889, 3741460, 0, 6096, 10111, 37253, 0, 40732
507, 28397935050, 3741724, 0, 6097, 10112, 37255, 0, 40732
507, 28402497740, 3741845, 0, 6098, 10113, 37257, 0, 40732
507, 28402844007, 3742458, 0, 6100, 10114, 37261, 0, 40732
507, 28402915308, 3742602, 0, 6102, 10115, 37263, 0, 40732
507, 28407541963, 3742853, 0, 6102, 10116, 37265, 0, 40732
507, 28407639533, 3743047, 0, 6103, 10117, 37270, 0, 40732
507, 28407775367, 3743249, 0, 6104, 10118, 37273, 0, 40732
507, 28407862339, 3743382, 0, 6104, 10119, 37274, 0, 40732
507, 28407951420, 3743543, 0, 6104, 10120, 37275, 0, 40732
507, 28412488547, 3743613, 0, 6104, 10121, 37276, 0, 40732
507, 28412645808, 3743944, 0, 6104, 10122, 37277, 0, 40732
507, 28412745112, 3744115, 0, 6105, 10123, 37279, 0, 40732
507, 28412799640, 3744189, 0, 6105, 10124, 37281, 0, 40732
507, 28412860691, 3744293, 0, 6105, 10125, 37282, 0, 40732
507, 28412960057, 3744487, 0, 6105, 10126, 37284, 0, 40732
507, 28417483160, 3744524, 0, 6105, 10127, 37285, 0, 40733
507, 28417643869, 3744867, 0, 6106, 10128, 37288, 0, 40733
507, 28417770789, 3745056, 0, 6106, 10129, 37289, 0, 40733
507, 28417945782, 3745368, 0, 6107, 10130, 37291, 0, 40733
507, 28422481055, 3745428, 0, 6107, 10131, 37292, 0, 40733
507, 28422568327, 3745616, 0, 6107, 10132, 37294, 0, 40733
507, 28422643022, 3745760, 0, 6108, 10133, 37297, 0, 40733
507, 28422862789, 3746102, 0, 6108, 10134, 37298, 0, 40733
507, 28427489504, 3746342, 0, 6111, 10135, 37301, 0, 40733
507, 28427616756, 3746599, 0, 6111, 10136, 37302, 0, 40733
507, 28427704142, 3746750, 0, 6111, 10137, 37305, 0, 40733
507, 28427835074, 3746921, 0, 6112, 10138, 37306, 0, 40733
507, 28432492839, 3747202, 0, 6113, 10139, 37308, 0, 40733
507, 28432565482, 3747371, 0, 6113, 10140, 37313, 0, 40733
507, 28432647206, 3747538, 0, 6113, 10141, 37317, 0, 40733
507, 28432840193, 3747801, 0, 6116, 10142, 37320, 0, 40733
507, 28434675162, 3748039, 0, 6116, 10143, 37322, 0, 40733
507, 28437506476, 3748102, 0, 6116, 10144, 37322, 1, 40733
507, 28437751246, 3748575, 0, 6116, 10145, 37324, 0, 40733
507, 28437824203, 3748682, 0, 6116, 10146, 37325, 0, 40733
507, 28437913619, 3748843, 0, 6116, 10147, 37326, 0, 40733
507, 28442523887, 3749078, 0, 6116, 10148, 37328, 0, 40733
507, 28442656412, 3749357, 0, 6116, 10149, 37331, 0, 40733
